,pred
1367,6.473500148838539
1368,5.544200274845832
1369,21.588530413114743
1370,146.0692428234318
1371,366.642225766639
1372,599.8933180975879
1373,329.13003093106005
1374,206.28588098994214
1375,233.36200068428553
1376,304.9144285369715
1377,285.3906847204315
1378,282.498105702528
1379,286.9386252007606
1380,189.94678058003268
1381,257.51257590767864
1382,714.6262739406804
1383,497.5777071260718
1384,307.35082001235816
1385,251.3375878731933
1386,165.61406710292408
1387,82.79085936322218
1388,26.66665817914967
1389,10.714879159016649
1390,9.352105741051577
1391,5.013584435995088
1392,4.901527246384235
1393,23.77343445721166
1394,143.82169143711076
1395,363.27816705936414
1396,607.2998992032551
1397,339.4964274268689
1398,208.91466731031926
1399,237.8544228697373
1400,303.394381798047
1401,305.0015734909292
1402,275.30553872084005
1403,289.38285828268226
1404,388.97351701310674
1405,731.4539123033644
1406,762.9128536490621
1407,510.024492884668
1408,358.3483240352439
1409,284.60052860469034
1410,189.97070910549346
1411,93.16963420883974
1412,42.95037057043629
1413,12.876357402509901
1414,8.168124115534916
1415,5.354178669274394
1416,4.77578496863718
1417,25.604172033121554
1418,145.78833771256407
1419,382.25592956842274
1420,604.417306783422
1421,335.90105993298164
1422,217.81892687409945
1423,243.84546654568288
1424,311.9718680578633
1425,312.5799968910405
1426,271.03957204040137
1427,185.60747066217164
1428,383.45002068996877
1429,757.6486817513968
1430,726.4602546723041
1431,515.7136485382
1432,351.18753885668633
1433,290.75554546811617
1434,195.86082565432457
1435,91.93532020346943
1436,48.99098962457121
1437,24.004455752664636
1438,8.206033836966753
1439,5.372211289248907
1440,5.668939655565238
1441,22.014265441060072
1442,146.73633359845147
1443,364.7279657545861
1444,607.3253510009741
1445,330.28687685688305
1446,209.28377804573498
1447,239.18496527628983
1448,292.0555686004659
1449,312.11460994207187
1450,288.9200465203674
1451,289.3143854776226
1452,371.15995000780833
1453,737.9879315600502
1454,783.692021487461
1455,501.51219648055155
1456,368.82530185602576
1457,92.62604147514186
1458,84.61521086702679
1459,45.2849905406604
1460,27.460818796050976
1461,37.16873334853134
1462,12.924943581239438
1463,5.254302849151591
1464,5.71184337941483
1465,22.91838650094848
1466,134.49187074128014
1467,358.50214372663805
1468,581.8724026682452
1469,302.7845858946779
1470,218.25045813939226
1471,152.9010038835933
1472,117.62306888222305
1473,99.6739598599177
1474,137.02087246054893
1475,294.6867563141892
1476,392.57895361749553
1477,522.6777261175492
1478,629.5644390064214
1479,432.46246535579326
1480,79.39992405186449
1481,101.9645458885196
1482,202.92840553451478
1483,157.9230970889393
1484,90.8675739786717
1485,82.72022333825487
1486,67.14550363982886
1487,17.74304673010458
1488,5.986550517397945
1489,4.131690990826119
1490,20.37927434681126
1491,104.24146261413844
1492,206.1857249344771
1493,265.5295506795369
1494,103.60238599441587
1495,355.6388809810966
1496,99.59694450659758
1497,95.03065561735764
1498,331.2987744598998
1499,94.55934267801527
1500,116.91663484892895
1501,142.66393224918082
1502,437.11863987701827
1503,362.3614556736621
1504,101.76675398624387
1505,209.40557739708814
1506,201.74746494560645
1507,188.90009573043633
1508,137.28103182294092
1509,99.18285675113445
1510,66.27218095979045
1511,28.918214133306236
1512,11.099717066072891
1513,9.270100085960175
1514,20.308683312305867
1515,103.07461064995691
1516,157.08667368366284
1517,286.46852739014366
1518,372.4759172477759
1519,477.89063526292875
1520,538.5732466038951
1521,553.9627906556792
1522,531.953577063126
1523,528.2308125367592
1524,486.82004301441606
1525,562.0235766416878
1526,545.0836858744245
1527,394.2152648154267
1528,277.5032455583482
1529,222.45414036387862
1530,132.34256692588943
1531,89.81088727966778
1532,24.764104681323456
1533,15.850977774203074
1534,5.191847397750095
1535,5.623814547976581
1536,5.467330994611694
1537,21.79034598284852
1538,132.68403483001674
1539,368.9182019090831
1540,591.7299651415
1541,312.7661536473658
1542,203.62035759860316
1543,232.32105657567809
1544,285.912509590626
1545,281.92971896552723
1546,262.83485373563514
1547,286.92488554962665
1548,376.7999518453674
1549,733.371056952982
1550,728.5609057917164
1551,499.20779996405446
1552,309.3124939234837
1553,251.7621782826784
1554,162.3695965377415
1555,80.5111413399591
1556,35.86066804071767
1557,17.803484030306972
1558,8.295470895299028
1559,5.669914248193052
1560,6.035066697214493
1561,25.199784818746586
1562,143.00688440018078
1563,370.47324819733285
1564,601.0597583318747
1565,341.49023234536503
1566,205.30729015192347
1567,228.82596634520252
1568,274.89803619566135
1569,273.87703965966955
1570,265.5665593116113
1571,283.7566549171018
1572,381.9807539336576
1573,723.2017902793557
1574,700.4667185669822
1575,509.99298008218403
1576,356.64236121039204
1577,279.6495359936115
1578,176.42608254362548
1579,79.4472976828515
1580,39.302349968929356
1581,12.909984930553321
1582,8.346996882715189
1583,6.125325636194109
1584,5.787952023860261
1585,28.47449867737881
1586,144.5180149896848
1587,366.4288119513857
1588,614.1919122349735
1589,347.6938933591017
1590,217.52032027567145
1591,241.92091194983848
1592,317.2530130620217
1593,304.4587921874467
1594,277.4227406428445
1595,286.3431309499003
1596,387.313812143046
1597,747.4827949984106
1598,752.3794179833476
1599,487.4021992843252
1600,373.6769294526094
1601,298.17796297256285
1602,195.5635042882358
1603,87.19675148793948
1604,49.67640939124005
1605,23.989911318225257
1606,7.597681415063711
1607,5.826172491406313
1608,5.221193704210882
1609,26.558844369353736
1610,145.24447362365976
1611,365.8418978035162
1612,598.8477577922062
1613,332.2928202176972
1614,209.6336775882066
1615,231.82765285833764
1616,292.1929110450978
1617,290.24621884817304
1618,275.52333636899374
1619,292.83899542308524
1620,401.08105166318666
1621,710.6012619932433
1622,712.2801691208307
1623,517.5302324984125
1624,390.69331566190056
1625,260.33468221260836
1626,239.977024401196
1627,138.8093331077619
1628,61.67420407286245
1629,42.109414409946645
1630,15.48036323866198
1631,6.608381512270654
1632,7.465549079902503
1633,25.68324902901712
1634,143.41136477352683
1635,364.5393326730107
1636,580.4326477970343
1637,316.9722011417342
1638,252.72939494594834
1639,263.1950428893447
1640,383.25071799382994
1641,384.59299621449077
1642,379.54231904817334
1643,380.188683189625
1644,483.2091258610793
1645,723.6793775722864
1646,795.5930209895847
1647,481.5689719225463
1648,342.38391322729285
1649,289.6577535705032
1650,276.8516882206348
1651,211.41330483643887
1652,135.5844515560482
1653,90.55140526905893
1654,69.18194043127144
1655,31.512372582867897
1656,8.189369298708758
1657,10.443575882368402
1658,28.72104047923058
1659,125.74930424425565
1660,233.18429411864554
1661,313.0274334737455
1662,408.48765051308106
1663,532.4418638132581
1664,577.205725843297
1665,590.6721903565842
1666,587.0020914682171
1667,590.7135320332667
1668,541.9199844182591
1669,624.2262238583202
1670,583.2473091190524
1671,380.92086647422013
1672,262.92628136370246
1673,297.0669470087416
1674,259.93906450768264
1675,211.421887443953
1676,135.62109792748586
1677,97.76262263299554
1678,70.85125648334154
1679,38.58202932327093
1680,8.075443934659999
1681,10.724298001965499
1682,23.20739758086589
1683,106.41297178616186
1684,189.89325060822458
1685,277.9077955515289
1686,376.7848706645754
1687,479.94885389304994
1688,531.2960716257711
1689,557.8646213511125
1690,544.1395042171445
1691,554.1640701661369
1692,505.93131693556904
1693,562.2353612886671
1694,507.4875757111281
1695,391.3320751967308
1696,281.73423044672495
1697,238.24531756895246
1698,138.54645612063567
1699,83.71234030263852
1700,37.10765434673079
1701,16.520928755732637
1702,8.268691921083768
1703,6.313753564556615
1704,5.99812696563867
1705,24.277000022241094
1706,142.35058439387274
1707,366.6802421477237
1708,598.4423971236763
1709,322.54685176962863
1710,207.26789851219806
1711,229.82256651448267
1712,279.3057163083207
1713,301.82074659310575
1714,277.2208042892621
1715,284.94274813410954
1716,380.33998761967814
1717,692.3145506549909
1718,675.3839166475756
1719,486.20714415947253
1720,335.0746794567413
1721,255.96905805235733
1722,138.359800383425
1723,88.40492092724175
1724,29.486536897689376
1725,16.410986197325236
1726,8.026718817717645
1727,6.433557884932635
1728,6.035066697214493
1729,25.256155774232347
1730,142.9320176649168
1731,340.7264159256322
1732,592.070926182226
1733,333.14522861552103
1734,205.00100444164948
1735,230.9381126887235
1736,320.60448378970676
1737,284.8252939369227
1738,269.2174808155243
1739,274.37991925144195
1740,374.72333560330327
1741,783.2690584210854
1742,722.0978926768994
1743,272.3828602000084
1744,215.87372040064218
1745,316.2631084862366
1746,154.46150408918822
1747,87.35418167032388
1748,37.306769834329614
1749,17.557253292193504
1750,5.91031545418128
1751,5.7259893743596155
1752,5.4540709436441706
1753,23.17171755696163
1754,145.49593111762164
1755,384.333509140746
1756,599.400476635294
1757,311.57575408699165
1758,205.99393556836193
1759,232.50958476351363
1760,313.0085722288808
1761,307.24559839460693
1762,280.21547282049187
1763,289.49512657738205
1764,378.3309311245962
1765,797.3539012961792
1766,363.8689363383614
1767,518.7699511914
1768,370.5684738506921
1769,311.74805110348575
1770,181.75601113737673
1771,82.09526803992112
1772,49.12227194071198
1773,21.99744431085019
1774,6.7663797198301285
1775,5.351146342598766
1776,5.59679103195998
1777,27.998576240277558
1778,138.88856985401486
1779,374.9625916450007
1780,600.4351141945085
1781,334.77216818663794
1782,210.33091150436104
1783,241.02154418665424
1784,326.7530879932951
1785,305.01067872131597
1786,285.2257701106928
1787,281.4460619223244
1788,388.9473189085927
1789,786.7603253895383
1790,757.4444186104249
1791,508.7245647830025
1792,366.66716021774994
1793,296.5288539907853
1794,260.80207101312243
1795,131.15735574987752
1796,61.05748231536992
1797,33.147449121416955
1798,15.190690521012975
1799,6.2041226886133325
1800,6.3687097442194265
1801,26.872460399154562
1802,142.6282592408997
1803,356.9000206165572
1804,573.7451532854608
1805,317.73321589894846
1806,247.24097564787297
1807,261.2262344037841
1808,374.159569612829
1809,386.24378085779364
1810,378.91390909878805
1811,380.33125401077996
1812,509.8691046640941
1813,707.59872553065
1814,734.2227692345139
1815,483.2379543648537
1816,353.00470358581634
1817,273.82023721522006
1818,275.5532780521481
1819,213.1746320441945
1820,130.16061059954848
1821,79.22263553904439
1822,73.04870395086235
1823,29.64344535402512
1824,8.006884811816493
1825,5.146773892993031
1826,24.66974771044263
1827,133.80982943394852
1828,228.546377087207
1829,299.279041263147
1830,402.54784695300117
1831,519.3673508343969
1832,565.8757924045841
1833,582.120779397779
1834,567.0247429513694
1835,563.6820883223786
1836,552.095694943205
1837,613.3383034129691
1838,564.737329242825
1839,428.75254343914753
1840,309.8818620983615
1841,275.3920421417014
1842,283.42324915288145
1843,173.14549861235113
1844,85.67970969174185
1845,86.25880390607739
1846,70.93093022222101
1847,34.35335608435071
1848,7.433723189152623
1849,7.4608068466000566
1850,21.25032652974662
1851,106.67951157803122
1852,192.17786694403577
1853,281.32297950356195
1854,398.5983650636697
1855,488.58894096216613
1856,531.6302112342739
1857,544.2303360121065
1858,538.6688709993534
1859,533.5856395685558
1860,503.7576767142915
1861,553.1168298228042
1862,319.98749225148424
1863,334.9672617585996
1864,224.87143020737014
1865,225.12118804424293
1866,123.83484779779447
1867,78.12894564865854
1868,32.15100787443673
1869,18.92980824064578
1870,9.106355333069782
1871,3.170995718109471
1872,4.748651178051737
1873,19.706195477123085
1874,137.16738164797033
1875,182.3435238968787
1876,592.0436793144294
1877,115.41562361041012
1878,206.9119153205638
1879,227.06542444232372
1880,282.752242949986
1881,287.5057011244629
1882,288.2382033590094
1883,283.5378571799177
1884,365.6711753554676
1885,719.9598722692978
1886,728.986588633386
1887,502.8544362127179
1888,315.5704674379981
1889,256.5531449130694
1890,139.76723071976036
1891,85.81448278779631
1892,26.47985075535955
1893,17.003565104565997
1894,7.956132255185701
1895,5.178510120410084
1896,4.74065571630198
1897,19.931477942085138
1898,137.33586053742133
1899,374.287885030809
1900,600.797351699026
1901,312.6447600244192
1902,206.79657775704987
1903,223.0803040227143
1904,285.73543011680493
1905,286.2917682769137
1906,280.45029250822193
1907,290.7949982526439
1908,245.36385174294298
1909,709.8572332733072
1910,748.8512046539335
1911,514.7767511542595
1912,332.36207431601053
1913,294.3307408194663
1914,157.5243274931616
1915,77.481969345325
1916,33.98854458644747
1917,17.69396956525449
1918,7.127500997280502
1919,5.207147980153358
1920,5.489823496454368
1921,23.611441532347385
1922,133.8427841550429
1923,396.37907875399867
1924,604.3757561677994
1925,323.9315012620182
1926,208.61614730381248
1927,233.194618600594
1928,298.7641079562302
1929,295.18108810887117
1930,260.14237946616356
1931,282.9030228885845
1932,381.51516166144773
1933,724.2573392411193
1934,764.1047799131994
1935,510.08105642974425
1936,392.7803012415591
1937,296.87511548547224
1938,174.49738161109227
1939,83.00680312936811
1940,49.794372262516845
1941,21.731092096777914
1942,6.982846208889618
1943,5.693867013631671
1944,4.804950876463598
1945,23.679384865319808
1946,142.5336966850321
1947,388.79581966683196
1948,600.4351141945085
1949,332.03806715912464
1950,210.82183065128592
1951,247.25568839996328
1952,326.7530879932951
1953,316.2183251299555
1954,274.91008725105354
1955,287.00403306637116
1956,394.159299444956
1957,759.5604756916274
1958,774.6203679044131
1959,497.53732782331593
1960,377.49055871260816
1961,272.3574766385804
1962,254.6549024116633
1963,138.11165811381343
1964,62.09371394994922
1965,39.74284080448474
1966,18.289005496017506
1967,6.040013406720771
1968,4.452325940408772
1969,15.139747459363512
1970,69.32740628477808
1971,166.83239135585495
1972,273.25749161134434
1973,315.39137260473007
1974,208.43042311985675
1975,128.43995583972315
1976,374.88923825842517
1977,391.9580861257601
1978,385.5406529903419
1979,371.2558357777422
1980,484.55658774093166
1981,732.8431285242814
1982,710.061280598627
1983,541.1259322770552
1984,378.20844995901444
1985,291.25241126409446
1986,269.3402059696761
1987,177.33224878569538
1988,88.00023758327033
1989,81.81575242012836
1990,69.61298434523147
1991,18.484859313611388
1992,8.36956536447213
1993,7.828410270413632
1994,19.298865144226543
1995,109.35654794867783
1996,221.35797111302367
1997,290.80939092500495
1998,414.3325536032703
1999,501.188036346357
2000,577.0599363207596
2001,570.6870683165015
2002,565.9107313192117
2003,573.1307430544615
2004,533.6616141211563
2005,252.3336205591781
2006,488.6974081168047
2007,347.7363622790728
2008,81.65304179130582
2009,187.29873198691993
2010,193.40917828425816
2011,103.00433756283456
2012,127.96303518272107
2013,93.60480842508228
2014,75.15416926707832
2015,33.92225179931459
2016,8.108280711125438
2017,8.81629732176729
2018,20.983522240956354
2019,105.10389999033252
2020,193.4583272640428
2021,287.15841872977427
2022,401.5394281332299
2023,505.945825201716
2024,558.1874785816377
2025,578.2795601317227
2026,566.299857340703
2027,557.997272376908
2028,491.69055361274184
2029,575.610218059157
2030,561.9958244839643
2031,388.2509392081553
2032,280.85993444058414
2033,236.5839125875806
2034,152.60805499064483
2035,80.10547244067791
2036,31.179498321761265
2037,15.519514077546232
2038,8.201959488474746
2039,5.209702848294025
2040,5.275683763126631
2041,21.112903730828922
2042,143.85754445920597
2043,364.85818274319126
2044,605.6247492621288
2045,339.4154621024445
2046,215.34666608114964
2047,241.27060118305948
2048,313.3866307539851
2049,306.73906574426854
2050,278.0190939213692
2051,292.832748717832
2052,369.8321441310353
2053,757.5578433398626
2054,741.0577772526453
2055,496.72540856351554
2056,330.91021026697564
2057,251.24262890794398
2058,150.47174644282515
2059,83.29699016838558
2060,31.347125156913357
2061,19.577011090629853
2062,7.518097620916521
2063,5.258950934176214
2064,5.488969845688543
2065,23.721876562786314
2066,71.47327259731671
2067,376.8938971276191
2068,599.9003833333179
2069,308.5187801276541
2070,185.4427415634695
2071,226.25214264215722
2072,308.3460201440051
2073,308.7207017601775
2074,282.19591131192203
2075,288.8306503147126
2076,373.3293087099839
2077,350.2741338223329
2078,723.6043834056935
2079,509.30994759954984
2080,379.9426690593077
2081,277.15520816781236
2082,180.60150535465968
2083,76.56854244412611
2084,39.50272524637393
2085,13.814377475291883
2086,7.684108866976497
2087,5.571451234670839
2088,5.980823316131992
2089,28.117174231958575
2090,142.29823917921763
2091,389.8459129815735
2092,600.7574809571764
2093,328.4003613564642
2094,207.66546700573892
2095,231.72644448792656
2096,292.26341018317913
2097,288.99089622088377
2098,260.3135618131485
2099,283.1246745345424
2100,370.75559396414036
2101,727.8683656563933
2102,803.2176962052719
2103,502.3135108131822
2104,354.9579636656864
2105,299.2311715768382
2106,195.49002667330728
2107,90.70813629331988
2108,47.295368820324434
2109,20.48384484453307
2110,7.438918197589908
2111,5.404538279885036
2112,6.226013395153658
2113,28.25801343581341
2114,146.31263416427825
2115,362.16293121936206
2116,600.4612380030989
2117,346.241353179387
2118,215.12129446707362
2119,247.3390910033005
2120,310.0652652541157
2121,285.0535022377227
2122,287.6266255412166
2123,287.4086139228179
2124,397.74507783204444
2125,782.8277855598687
2126,744.8776960847445
2127,519.0607547719013
2128,369.0958780686064
2129,306.17781670707564
2130,269.6793764288107
2131,142.98853944210055
2132,36.565213076534036
2133,18.79126289482231
2134,10.377259930090942
2135,4.725758524901855
2136,4.721230709500305
2137,21.89441239230344
2138,96.99449113820913
2139,315.6425043841413
2140,553.2475064846332
2141,306.2094528266773
2142,178.89808238195764
2143,185.1723740037229
2144,217.77540034539388
2145,219.0156114717713
2146,217.0471392121108
2147,217.1890580677601
2148,293.1581058808602
2149,425.1612303619337
2150,431.3731757688429
2151,296.361536032035
2152,208.498416101064
2153,125.26324222085279
2154,53.93608708082769
2155,52.030785188753086
2156,125.99720923781868
2157,81.66553759349404
2158,71.00453331697254
2159,28.604785282099282
2160,8.098225048992152
2161,6.404350603381123
2162,26.538917610476187
2163,116.39899841410097
2164,224.34230497307158
2165,305.0890926855078
2166,410.5514653070548
2167,526.7096015081408
2168,587.3333610374303
2169,617.6450431806442
2170,587.8144637608777
2171,587.391378064886
2172,534.7871702583044
2173,618.1634363641821
2174,609.0387398658767
2175,416.2350231370119
2176,309.10555988331566
2177,277.52145354851183
2178,293.40436553460097
2179,213.90995456978942
2180,135.82446699675017
2181,93.71150645512527
2182,77.32489097715306
2183,40.739820967654865
2184,8.68214921887802
2185,12.052385175508611
2186,20.710174157154764
2187,111.62136326233406
2188,181.2302513493965
2189,286.3977825966769
2190,372.96699765492775
2191,157.30614179933283
2192,151.7228920769114
2193,84.05902240881127
2194,177.89196986952066
2195,539.7557615468794
2196,470.7394623635226
2197,484.68585077986893
2198,474.5480892444921
2199,388.17670470863294
2200,273.8892978038876
2201,119.23111197777256
2202,139.84393040508027
2203,78.20426481005933
2204,27.437958105121908
2205,15.633289429064183
2206,8.259063046477364
2207,5.713515132352118
2208,5.861395968489653
2209,23.984315292037234
2210,136.23711348536264
2211,362.7624058150162
2212,619.529057264767
2213,323.41560894442154
2214,203.69986361013358
2215,218.24153270396323
2216,270.62486901182564
2217,285.35772132675976
2218,275.4894382833277
2219,284.2508199506695
2220,377.46888425082864
2221,709.6799004036232
2222,676.3120703558956
2223,453.80380991481996
2224,217.32464083989242
2225,199.08666633762
2226,135.21396318642965
2227,78.50911292208862
2228,26.934892977651113
2229,15.215315452119258
2230,5.751835971613863
2231,5.5554365754694235
2232,5.432033036498439
2233,24.687934090825316
2234,140.8200307314687
2235,361.622720689195
2236,607.6950452034908
2237,325.7753543359717
2238,201.2034513159379
2239,233.30832684570152
2240,327.1219403455405
2241,321.2175506277285
2242,280.8122923503031
2243,295.85278427463766
2244,362.7745521000204
2245,745.8515158219485
2246,762.4888077692308
2247,271.4323457387826
2248,354.8371559000398
2249,320.3293896431164
2250,141.738176480323
2251,87.76670133280768
2252,34.001610917468234
2253,13.922435771218149
2254,5.812479902007546
2255,5.425945884470129
2256,5.625557469271481
2257,28.815831881153844
2258,141.60341258346972
2259,378.80934369898375
2260,610.9995220977214
2261,320.9814975025817
2262,206.95269898277138
2263,232.50958476351363
2264,317.0978019529547
2265,310.6815565217874
2266,283.6298798463201
2267,286.1546127755529
2268,252.20922032813917
2269,368.1741329375983
2270,386.15322672740405
2271,535.2935666640894
2272,391.093346197698
2273,335.8400863567874
2274,185.23274727230086
2275,91.20911216364264
2276,45.57398298208698
2277,19.148159440626284
2278,6.094060317398257
2279,6.040703433964076
2280,5.841230908832094
2281,28.54267614797401
2282,132.3812283079281
2283,377.21977715119465
2284,599.9077260750696
2285,324.1520478732173
2286,208.15950682015708
2287,247.52033072056008
2288,321.6510961153674
2289,311.7811419423918
2290,280.64069422961774
2291,288.57205992687386
2292,387.63125067382083
2293,787.7126315100566
2294,788.3163329145239
2295,519.7001789209612
2296,351.4436833723761
2297,294.9801986221713
2298,260.3273162840676
2299,137.49814087341971
2300,60.11499804072932
2301,37.535791578154935
2302,14.397021327979685
2303,4.81698178298409
2304,5.69912546202928
2305,27.497983795124647
2306,130.0833915901079
2307,362.8048658951174
2308,582.176947297063
2309,319.4406435445072
2310,252.75336130076815
2311,264.8991896570498
2312,361.06847171505325
2313,368.04285760525016
2314,362.86709176169074
2315,366.25281614491473
2316,487.7559689117268
2317,777.7331382163352
2318,764.1979697662035
2319,476.75581683355705
2320,353.6500293106986
2321,268.4510530701152
2322,274.7152694410597
2323,208.8144291440736
2324,128.06386225621185
2325,81.96491475023807
2326,62.827922821764915
2327,28.675415638327244
2328,8.538630479695735
2329,9.948289848393236
2330,29.71977778688013
2331,114.81878516445903
2332,229.52678585622698
2333,307.2429235116307
2334,417.34899347382907
2335,511.68029986561345
2336,218.06755151941485
2337,582.7524075231702
2338,283.0818169484344
2339,531.8246407491436
2340,538.4583748661304
2341,477.3685604224083
2342,444.24551465273754
2343,400.69421393636713
2344,82.91223499492995
2345,216.22054486185328
2346,195.17796660458305
2347,170.1908550369481
2348,110.33016531887677
2349,87.82727783831506
2350,66.16614858433138
2351,28.76346993499189
2352,5.239322549796037
2353,5.545446419639873
2354,14.429491918274557
2355,97.95781466416695
2356,184.07656499784548
2357,261.81429671819575
2358,393.15312761365607
2359,470.18800765043073
2360,206.40086676643216
2361,134.51090637799575
2362,377.51999501043287
2363,67.58747986585388
2364,93.07808997553451
2365,389.0417544972007
2366,399.419329909524
2367,334.64120190953014
2368,213.77323982170418
2369,191.8949956236441
2370,124.4664740650208
2371,84.0993778971185
2372,27.74107975163099
2373,15.009186904550711
2374,7.025192118750518
2375,5.735408803837055
2376,5.886563711697794
2377,24.822265594057786
2378,138.7000911270727
2379,367.7898883486981
2380,601.3789632552576
2381,329.82090610182695
2382,196.6505005838614
2383,228.71036362146455
2384,291.24271063051594
2385,295.7922518132284
2386,276.77690452659726
2387,284.463210856226
2388,376.4348110996799
2389,761.5768481072836
2390,766.4429697998231
2391,503.4816134534753
2392,325.8924915192816
2393,270.6628052479358
2394,127.92713506827585
2395,80.28859017245541
2396,24.84274475701299
2397,16.147459929379938
2398,7.695356811711779
2399,5.119167796013206
2400,4.554533456815832
2401,23.96102795419171
2402,133.66662876630912
2403,376.76389406365803
2404,592.1122981028924
2405,313.6959913897141
2406,203.71746508000865
2407,230.71514056316025
2408,287.31876978660824
2409,292.14668114921886
2410,272.4134735548804
2411,288.10117105021465
2412,388.4298843163415
2413,711.441551661736
2414,750.2255836552747
2415,493.28022996328485
2416,352.3519926992957
2417,284.60421385224436
2418,190.35584665688194
2419,85.68690296931823
2420,37.81921075204825
2421,11.880330972960165
2422,6.209306883506881
2423,5.513292295318043
2424,5.484502176472746
2425,26.87863558255631
2426,145.50600381937963
2427,375.91235230009164
2428,600.5147394712833
2429,342.49913887118674
2430,214.6067632613574
2431,244.87021995522267
2432,325.19004676951914
2433,325.6670332586159
2434,284.43604026348277
2435,293.71651881374123
2436,383.9195838253878
2437,772.8895671600836
2438,787.57880500234
2439,499.4522893306598
2440,350.47918652668704
2441,298.1086746666058
2442,199.34984352329693
2443,94.24307475141481
2444,44.47760559877625
2445,20.899907040279746
2446,6.142277976521259
2447,5.10622352209099
2448,5.292544791463283
2449,27.379665732267696
2450,142.38592043025167
2451,371.0187752096968
2452,600.8504203663048
2453,332.9599843367697
2454,210.47867651061563
2455,248.2496749238294
2456,323.6028240897088
2457,312.2399431654724
2458,280.09485411639645
2459,292.38202359917716
2460,388.91985161635716
2461,769.8329559296816
2462,745.6732823009681
2463,479.921287160747
2464,358.8498616145328
2465,299.83351726358336
2466,263.57979363101174
2467,135.97338754973643
2468,52.6208225850349
2469,33.259160864693186
2470,17.152887302430624
2471,5.347551901218258
2472,5.638081658341441
2473,26.917207556119596
2474,133.5706850004212
2475,352.1942742394813
2476,579.953674966486
2477,312.1359434327845
2478,242.93027966289594
2479,263.3153207107838
2480,372.77501448536105
2481,376.6529181147991
2482,374.2568895222076
2483,375.19148840002606
2484,495.2087575562618
2485,779.6046900924248
2486,748.3882705949094
2487,469.7472905174984
2488,358.6080482556804
2489,298.4802455301454
2490,275.13429230409275
2491,213.33146371105713
2492,131.62865444682888
2493,85.50534019420795
2494,67.76980614963014
2495,30.792533614940204
2496,10.100589693813188
2497,12.039444887756401
2498,27.328348100558205
2499,123.89314381198787
2500,235.4470610466358
2501,314.17189910299106
2502,410.3414836908488
2503,515.4403570152568
2504,585.7847215342472
2505,617.9266432630556
2506,583.2819196035204
2507,576.1793451518745
2508,519.5791538663069
2509,596.3348507720714
2510,578.0456185057161
2511,253.43002442839756
2512,202.82705865457055
2513,53.43081964053917
2514,206.79693954265355
2515,206.69441617653789
2516,129.36052250448424
2517,87.49111718645236
2518,70.39661895986673
2519,32.22724506009618
2520,8.415522957630671
2521,7.841711735812591
2522,14.931558590224594
2523,96.7048452903095
2524,169.5640281256881
2525,245.16278367498737
2526,342.512219846491
2527,466.86482327438046
2528,171.52065654972532
2529,171.44849852218138
2530,161.39734460770816
2531,242.9665407862285
2532,477.72971483783067
2533,560.5529033179439
2534,537.8073822743164
2535,328.7347381487056
2536,219.60140990619843
2537,236.63284670613197
2538,97.77261163648785
2539,52.71796860738463
2540,112.29758566906895
2541,78.4814272614648
2542,43.51941695265251
2543,22.36773192710756
2544,6.368597647238094
2545,7.009785780160125
2546,29.64311484829329
2547,207.25675569074926
2548,308.47927940875593
2549,294.0420063183245
2550,261.71868498587025
2551,261.95817768612216
2552,278.08719233516655
2553,272.28057983681344
2554,272.29066310155184
2555,277.15792110737914
2556,434.52876876225594
2557,642.295802069277
2558,641.7012524825554
2559,422.98562703934215
2560,276.09891387680193
2561,249.41568777047436
2562,134.9257065130417
2563,64.47201300392028
2564,24.82412268996429
2565,13.799294665146812
2566,4.980929698830545
2567,5.881500595874523
2568,6.370998421325227
2569,23.990771569492487
2570,134.07530550988685
2571,374.0237702350463
2572,591.7745066620051
2573,313.49302499826166
2574,192.79651891984292
2575,224.617049127141
2576,275.0844729392524
2577,284.5857543544968
2578,266.66752742565234
2579,282.04100223506543
2580,379.8937464128547
2581,701.9421990428149
2582,745.5843430087468
2583,512.5335345442894
2584,380.55512626737647
2585,319.85189189934107
2586,162.02936734292564
2587,77.49494161973419
2588,36.51286088155024
2589,15.065749308426145
2590,5.578203887435661
2591,4.609040328278062
2592,4.807952706282843
2593,20.93110874849576
2594,141.61972602647697
2595,357.11438892060414
2596,598.8486193906405
2597,324.1409029229161
2598,208.8462615165835
2599,230.50386067046415
2600,287.13729343731745
2601,290.1292996207995
2602,273.24963125739424
2603,278.3870837825442
2604,382.96520461119076
2605,757.5682120321788
2606,763.47950937694
2607,509.6874321379179
2608,294.7564257939
2609,314.9218218465848
2610,155.41739866469905
2611,79.74142711494471
2612,41.38776849655572
2613,16.601886998109894
2614,4.334792729697863
2615,5.196987689234489
2616,4.949217904020191
2617,20.48066123076678
2618,132.574197248053
2619,387.3353264608462
2620,173.330109997746
2621,154.60183126593648
2622,116.91074043132038
2623,128.4383075313155
2624,208.2181351463297
2625,217.7807678014188
2626,209.6717167623144
2627,277.21906306577074
2628,392.7527407548284
2629,754.3672283034692
2630,767.8832264812536
2631,510.98299421772555
2632,387.9790233692496
2633,212.75864225836887
2634,193.4164601563807
2635,117.87103645815095
2636,48.05944293231685
2637,39.86114448622667
2638,14.249223759579143
2639,5.331003634863189
2640,5.3314641333576835
2641,27.63272508699752
2642,140.2917295487231
2643,351.9686599274421
